"","file_handles","avg_received_size","min_request_size","max_request_size","avg_distance","pattern_description"
"8104",1,256,256,256,91780.203125,"SS"
"8105",1,256,256,256,96337.5703125,"SS"
"8106",1,256,256,256,97868.203125,"SS"
"8107",1,256,256,256,94982.5234375,"SS"
"8108",1,256,256,256,99117.2265625,"SS"
"8109",1,256,256,256,94318.984375,"SS"
"8110",1,256,256,256,93293.125,"SS"
"8111",1,256,256,256,100833.6484375,"SS"
"8112",1,256,256,256,102797.296875,"SS"
"8113",1,256,256,256,95891.0390625,"SS"
"8114",1,256,256,256,101715.515625,"SS"
"8115",1,256,256,256,92765.4140625,"SS"
"8116",1,256,256,256,85005.296875,"SS"
"8172",1,256,256,256,523716.90625,"SS"
"8173",1,256,256,256,520119.5625,"SS"
"8174",1,256,256,256,478476.3125,"SS"
"8175",1,256,256,256,616198.0625,"SS"
"8176",1,256,256,256,387909,"SS"
"8177",1,256,256,256,512701.5625,"SS"
"8178",1,256,256,256,627036.1875,"SS"
"8179",1,256,256,256,428159.9375,"SS"
"8180",1,256,256,256,433905.03125,"SS"
"8181",1,256,256,256,472145.59375,"SS"
"8182",1,256,256,256,672091.9375,"SS"
"8183",1,256,256,256,570037.375,"SS"
"8184",1,256,256,256,414826.8125,"SS"
"8185",1,256,256,256,211968,"SS"
"8186",1,256,256,256,622356.375,"SS"
"8187",1,256,256,256,670318.875,"SS"
"8188",1,256,256,256,584579.4375,"SS"
"8189",1,256,256,256,486496.8125,"SS"
"8190",1,256,256,256,581758.875,"SS"
"8191",1,256,256,256,602172.875,"SS"
"8192",1,256,256,256,615293.875,"SS"
"8193",1,256,256,256,428744.9375,"SS"
"8194",1,256,256,256,595311.9375,"SS"
"8195",1,256,256,256,557904.5,"SS"
"8196",1,256,256,256,589238.0625,"SS"
"8197",1,256,256,256,478037.3125,"SS"
"8198",1,256,256,256,507959.28125,"SS"
"8199",1,256,256,256,603419.5625,"SS"
"8200",1,256,256,256,413027.9375,"SS"
"8201",1,256,256,256,544321.9375,"SS"
"8202",1,256,256,256,492665.125,"SS"
"8203",1,256,256,256,571202.625,"SS"
"8204",1,256,256,256,441976.125,"SS"
"8205",1,256,256,256,377718.5,"SS"
"8206",1,256,256,256,424800.375,"SS"
"8207",1,256,256,256,346515.03125,"SS"
"8208",1,256,256,256,307621.625,"SS"
"8209",1,256,256,256,367169.625,"SS"
"8210",1,256,256,256,370421.28125,"SS"
"8211",1,256,256,256,305457.75,"SS"
"8270",128,256,256,256,0,"FP"
"8271",128,256,256,256,0,"FP"
"8272",128,256,256,256,0,"FP"
"8273",128,256,256,256,0,"FP"
"8274",128,256,256,256,0,"FP"
"8275",128,256,256,256,0,"FP"
"8276",128,256,256,256,0,"FP"
"8277",128,256,256,256,0,"FP"
"8278",128,256,256,256,0,"FP"
"8279",128,256,256,256,0,"FP"
"8280",128,256,256,256,0,"FP"
"8281",128,256,256,256,0,"FP"
"8282",128,256,256,256,0,"FP"
"8283",128,256,256,256,0,"FP"
"8284",128,256,256,256,0,"FP"
"8285",128,256,256,256,0,"FP"
"8286",128,256,256,256,0,"FP"
"8287",128,256,256,256,0,"FP"
"8288",128,256,256,256,0,"FP"
"8289",128,256,0,256,0,"FP"
"8290",128,256,256,256,0,"FP"
"8291",128,256,256,256,0,"FP"
"8292",128,256,256,256,0,"FP"
"8293",128,256,256,256,0,"FP"
"8294",128,256,256,256,0,"FP"
"8295",128,256,256,256,0,"FP"
"8296",128,256,256,256,0,"FP"
"8297",128,256,256,256,0,"FP"
"8298",128,256,256,256,0,"FP"
"8299",128,256,256,256,0,"FP"
"8300",128,256,256,256,0,"FP"
"8301",128,256,256,256,0,"FP"
"8302",128,256,256,256,0,"FP"
"8303",128,256,256,256,0,"FP"
"8304",128,256,256,256,0,"FP"
"8305",128,256,256,256,0,"FP"
"8306",128,256,256,256,0,"FP"
"8307",128,256,0,256,0,"FP"
"8308",128,256,256,256,0,"FP"
"8438",128,0,0,256,0,"FP"
"8439",128,256,0,256,0,"FP"
"8440",128,256,0,256,0,"FP"
"8441",128,0,0,256,0,"FP"
"8442",128,256,0,256,0,"FP"
"8443",128,256,0,256,0,"FP"
"8444",128,0,0,256,0,"FP"
"8445",128,0,0,256,0,"FP"
"8446",128,256,0,256,0,"FP"
"8447",128,256,0,256,0,"FP"
"8448",128,128,0,256,0,"FP"
"8449",128,0,0,256,0,"FP"
"8450",128,128,0,256,0,"FP"
"8451",128,256,0,256,0,"FP"
"8452",128,256,0,256,0,"FP"
"8453",128,0,0,256,0,"FP"
"8454",128,128,0,256,0,"FP"
"8455",128,0,0,256,0,"FP"
"8456",128,0,0,256,0,"FP"
"8457",128,256,0,256,0,"FP"
"8458",128,256,0,256,0,"FP"
"8459",128,128,0,256,0,"FP"
"8460",128,0,0,256,0,"FP"
"8461",128,128,0,256,0,"FP"
"8462",128,0,0,256,0,"FP"
"8463",128,256,0,256,0,"FP"
"8464",128,0,0,256,0,"FP"
"8465",128,0,0,256,0,"FP"
"8466",128,256,0,256,0,"FP"
"8467",128,0,0,256,0,"FP"
"8468",128,0,0,256,0,"FP"
"8469",128,128,0,256,0,"FP"
"8470",128,256,0,256,0,"FP"
"8471",128,0,0,256,0,"FP"
"8472",128,0,0,256,0,"FP"
"8473",128,256,0,256,0,"FP"
"8474",128,256,0,256,0,"FP"
"8475",128,0,0,256,0,"FP"
"8476",128,0,0,256,0,"FP"
"8607",1,256,256,256,85661.8125,"SS"
"8608",1,256,256,256,71205.9375,"SS"
"8609",1,256,256,256,83181.1640625,"SS"
"8610",1,256,256,256,71187.6640625,"SS"
"8611",1,256,256,256,83595.2578125,"SS"
"8612",1,256,256,256,82712.4453125,"SS"
"8613",1,256,256,256,81393.71875,"SS"
"8614",1,256,256,256,86300.4453125,"SS"
"8615",1,256,256,256,88134.3046875,"SS"
"8616",1,256,256,256,88872.5234375,"SS"
"8617",1,256,256,256,83279.9375,"SS"
"8618",1,256,256,256,85574.140625,"SS"
"8619",1,256,256,256,95624.5390625,"SS"
"8620",1,256,256,256,92401.15625,"SS"
"8621",1,256,256,256,94328.65625,"SS"
"8622",1,256,256,256,97159.375,"SS"
"8623",1,256,256,256,87384.4375,"SS"
"8624",1,256,256,256,110821.3125,"SS"
"8625",1,256,256,256,86935.8046875,"SS"
"8626",1,256,256,256,96667.28125,"SS"
"8627",1,256,256,256,97836.453125,"SS"
"8628",1,256,256,256,91320.4140625,"SS"
"8629",1,256,256,256,106895.3515625,"SS"
"8630",1,256,256,256,90857.28125,"SS"
"8631",1,256,256,256,109938.671875,"SS"
"8632",1,256,256,256,90971.0859375,"SS"
"8633",1,256,256,256,109978.1171875,"SS"
"8634",1,256,256,256,95258.1328125,"SS"
"8635",1,256,256,256,105309.75,"SS"
"8636",1,256,256,256,96782.046875,"SS"
"8637",1,256,256,256,107491.6953125,"SS"
"8638",1,256,256,256,105076.140625,"SS"
"8639",1,256,256,256,94791.890625,"SS"
"8640",1,256,256,256,110224.5546875,"SS"
"8641",1,256,256,256,106576.375,"SS"
"8642",1,256,256,256,109512.859375,"SS"
"8643",1,256,256,256,99289.453125,"SS"
"8644",1,256,256,256,113476.9609375,"SS"
"8645",1,256,256,256,101042.703125,"SS"
"8646",1,256,256,256,110220.6875,"SS"
"8706",1,256,256,256,411840.90625,"SS"
"8707",1,256,256,256,477418.65625,"SS"
"8708",1,256,256,256,439217.1875,"SS"
"8709",1,256,256,256,459423.25,"SS"
"8710",1,256,256,256,387812.625,"SS"
"8711",1,256,256,256,520791.1875,"SS"
"8712",1,256,256,256,429382.75,"SS"
"8713",1,256,256,256,450702.0625,"SS"
"8714",1,256,256,256,461215.46875,"SS"
"8715",1,256,256,256,519027.6875,"SS"
"8716",1,256,256,256,486189,"SS"
"8717",1,256,256,256,401086,"SS"
"8718",1,256,256,256,506609.71875,"SS"
"8719",1,256,256,256,466709.09375,"SS"
"8720",1,256,256,256,476843.71875,"SS"
"8721",1,256,256,256,453942.15625,"SS"
"8722",1,256,256,256,435186.84375,"SS"
"8723",1,256,256,256,467524.625,"SS"
"8724",1,256,256,256,536882.375,"SS"
"8725",1,256,256,256,454836.21875,"SS"
"8726",1,256,256,256,506654.53125,"SS"
"8727",1,256,256,256,427114.46875,"SS"
"8728",1,256,256,256,465700.28125,"SS"
"8729",1,256,256,256,412097.8125,"SS"
"8730",1,256,256,256,445356.0625,"SS"
"8731",1,256,256,256,449035.28125,"SS"
"8732",1,256,256,256,496763.9375,"SS"
"8733",1,256,256,256,463275.46875,"SS"
"8734",1,256,256,256,478135.4375,"SS"
"8735",1,256,256,256,456405.03125,"SS"
"8736",1,256,256,256,473153.375,"SS"
"8737",1,256,256,256,430123.21875,"SS"
"8738",1,256,256,256,444970.46875,"SS"
"8739",1,256,256,256,508529.5,"SS"
"8740",1,256,256,256,433653.4375,"SS"
"8741",1,256,256,256,528848.8125,"SS"
"8742",1,256,256,256,530042.125,"SS"
"8743",1,256,256,256,490265.78125,"SS"
"8744",1,256,256,256,474038.59375,"SS"
"8745",1,256,256,256,466786.46875,"SS"
"8832",1,256,256,256,1576311.25,"SC"
"8833",1,256,256,256,1360218.5,"SC"
"8834",1,256,256,256,1506969.875,"SC"
"8835",1,256,256,256,1474640.5,"SC"
"8836",1,256,256,256,1383527.75,"SC"
"8837",1,256,256,256,1421560.5,"SC"
"8838",1,256,256,256,1288629.375,"SC"
"8839",1,256,256,256,1342557.375,"SC"
"8840",1,256,256,256,1328198.125,"SC"
"8841",1,256,256,256,1502244.625,"SC"
"8842",1,256,256,256,1434434.25,"SC"
"8843",1,256,256,256,1319843.875,"SC"
"8844",1,256,256,256,1404711,"SC"
"8845",1,256,256,256,1369464.5,"SC"
"8846",1,256,256,256,1485733.625,"SC"
"8847",1,256,256,256,1528680.875,"SC"
"8848",1,256,256,256,1549967.625,"SC"
"8849",1,256,256,256,1354333.5,"SC"
"8850",1,256,256,256,1482974.375,"SC"
"8851",1,256,256,256,1689888.875,"SC"
"8852",1,256,256,256,1345339.5,"SC"
"8853",1,256,256,256,1506121.625,"SC"
"8854",1,256,256,256,1279020.125,"SC"
"8855",1,256,256,256,1384535.875,"SC"
"8856",1,256,256,256,1476872.25,"SC"
"8857",1,256,256,256,1523670.375,"SC"
"8858",1,256,256,256,1496703.25,"SC"
"8859",1,256,256,256,1338852,"SC"
"8860",1,256,256,256,1489620,"SC"
"8861",1,256,256,256,1466091.125,"SC"
"8862",1,256,256,256,1470364.625,"SC"
"8863",1,256,256,256,1395699.375,"SC"
"8864",1,256,256,256,1401663,"SC"
"8865",1,256,256,256,1336124.375,"SC"
"8866",1,256,256,256,1438363.75,"SC"
"8867",1,256,256,256,1354613.125,"SC"
"8868",1,256,256,256,1545990.125,"SC"
"8869",1,256,256,256,1386712.25,"SC"
"8870",1,256,256,256,1280283.625,"SC"
"8871",1,256,256,256,1471155.25,"SC"
"9002",1,256,256,256,1408264.625,"SC"
"9003",1,256,256,256,1368473.375,"SC"
"9004",1,256,256,256,1514765.5,"SC"
"9005",1,256,256,256,1385986.625,"SC"
"9006",1,256,256,256,1474171.5,"SC"
"9007",1,256,256,256,1459406,"SC"
"9008",1,256,256,256,1334574.875,"SC"
"9009",1,256,256,256,1378010.75,"SC"
"9010",1,256,256,256,1333153.75,"SC"
"9011",1,256,256,256,1460544,"SC"
"9012",1,256,256,256,1217402.5,"SC"
"9013",1,256,256,256,1495097,"SC"
"9014",1,256,256,256,1333997.375,"SC"
"9015",1,256,256,256,1410512.875,"SC"
"9016",1,256,256,256,1314718,"SC"
"9017",1,256,256,256,1269292.125,"SC"
"9018",1,256,256,256,1330757.75,"SC"
"9019",1,256,256,256,0,"SC"
"9020",1,256,256,256,1300861,"SC"
"9021",1,256,256,256,1315839.875,"SC"
"9022",1,256,256,256,1211929.375,"SC"
"9023",1,256,256,256,1188801.625,"SC"
"9024",1,256,256,256,1376682.5,"SC"
"9025",1,256,256,256,1487418.625,"SC"
"9026",1,256,256,256,1568953.125,"SC"
"9027",1,256,256,256,1515569.25,"SC"
"9028",1,256,256,256,1333087.5,"SC"
"9029",1,256,256,256,1373514.625,"SC"
"9030",1,256,256,256,1492037.75,"SC"
"9031",1,256,256,256,1417319.625,"SC"
"9032",1,256,256,256,1227975.125,"SC"
"9033",1,256,256,256,1505792,"SC"
"9034",1,256,256,256,1403073.625,"SC"
"9035",1,256,256,256,1517259.625,"SC"
"9036",1,256,256,256,1465694.25,"SC"
"9037",1,256,256,256,1158522.75,"SC"
"9038",1,256,256,256,1399003.875,"SC"
"9039",1,256,256,256,1388744.625,"SC"
"9040",1,256,256,256,1291538.5,"SC"
"9397",32,256,0,256,0,"FP"
"9398",32,256,0,256,0,"FP"
"9399",32,256,0,256,0,"FP"
"9400",32,256,0,256,0,"FP"
"9401",32,256,0,256,0,"FP"
"9402",32,256,0,256,0,"FP"
"9403",32,256,0,256,0,"FP"
"9404",32,256,0,256,0,"FP"
"9405",32,0,0,256,0,"FP"
"9406",32,256,0,256,0,"FP"
"9407",32,256,0,256,0,"FP"
"9408",32,256,0,256,0,"FP"
"9409",32,256,0,256,0,"FP"
"9410",32,256,0,256,0,"FP"
"9411",32,256,0,256,0,"FP"
"9412",32,256,0,256,0,"FP"
"9413",32,256,0,256,0,"FP"
"9414",32,256,0,256,0,"FP"
"9415",32,256,0,256,0,"FP"
"9416",32,256,0,256,0,"FP"
"9417",32,0,0,256,0,"FP"
"9418",32,256,256,256,0,"FP"
"9419",32,256,0,256,0,"FP"
"9420",32,256,0,256,0,"FP"
"9421",32,256,0,256,0,"FP"
"9422",32,256,0,256,0,"FP"
"9423",32,256,0,256,0,"FP"
"9424",32,256,0,256,0,"FP"
"9425",32,256,0,256,0,"FP"
"9426",32,256,0,256,0,"FP"
"9427",32,256,0,256,0,"FP"
"9428",32,256,0,256,0,"FP"
"9429",32,256,0,256,0,"FP"
"9430",32,256,0,256,0,"FP"
"9431",32,256,0,256,0,"FP"
"9432",32,256,0,256,0,"FP"
"9433",32,256,0,256,0,"FP"
"9434",32,256,0,256,0,"FP"
"9435",32,256,0,256,0,"FP"
"10462",32,128,0,256,0,"FP"
"10463",32,0,0,256,0,"FP"
"10464",32,0,0,256,0,"FP"
"10465",32,0,0,256,0,"FP"
"10466",32,0,0,256,0,"FP"
"10467",32,0,0,256,0,"FP"
"10468",32,0,0,256,0,"FP"
"10469",32,0,0,256,0,"FP"
"10470",32,0,0,256,0,"FP"
"10471",32,0,0,256,0,"FP"
"10472",32,0,0,256,0,"FP"
"10474",32,0,0,256,0,"FP"
"10475",32,0,0,256,0,"FP"
"10476",32,0,0,256,0,"FP"
"10477",32,0,0,256,0,"FP"
"10478",32,256,0,256,0,"FP"
"10479",32,0,0,256,0,"FP"
"10480",32,256,256,256,0,"FP"
"10483",32,0,0,256,0,"FP"
"10484",32,128,0,256,0,"FP"
"10485",32,0,0,256,0,"FP"
"10486",32,0,0,256,0,"FP"
"10487",32,0,0,256,0,"FP"
"10488",32,256,0,256,0,"FP"
"10489",32,128,0,256,0,"FP"
"10490",32,128,0,256,0,"FP"
"10491",32,0,0,256,0,"FP"
"10492",32,0,0,256,0,"FP"
"10493",32,0,0,256,0,"FP"
"10494",32,0,0,256,0,"FP"
"10495",32,0,0,256,0,"FP"
"10496",32,0,0,256,0,"FP"
"10497",32,0,0,256,0,"FP"
"10499",32,128,0,256,0,"FP"
"10500",32,0,0,256,0,"FP"
"10501",32,128,0,256,0,"FP"
"11288",1,32,32,32,1413814.75,"SC"
"11289",1,32,32,32,1379366.25,"SC"
"11290",1,32,32,32,1431013.25,"SC"
"11291",1,32,32,32,1429839.75,"SC"
"11292",1,32,32,32,1384317.75,"SC"
"11293",1,32,32,32,1401058.625,"SC"
"11294",1,32,32,32,1378934,"SC"
"11295",1,32,32,32,1423966.875,"SC"
"11296",1,32,32,32,1403478,"SC"
"11297",1,32,32,32,1418720.375,"SC"
"11298",1,32,32,32,1411603.75,"SC"
"11299",1,32,32,32,1429181.875,"SC"
"11300",1,32,32,32,1394479,"SC"
"11301",1,32,32,32,1381923.25,"SC"
"11302",1,32,32,32,1378643.125,"SC"
"11303",1,32,32,32,1424342.125,"SC"
"11304",1,32,32,32,1372585.5,"SC"
"11305",1,32,32,32,1400726.25,"SC"
"11306",1,32,32,32,1459799.25,"SC"
"11307",1,32,32,32,1486225,"SC"
"11308",1,32,32,32,1442941.75,"SC"
"11309",1,32,32,32,1395358.625,"SC"
"11310",1,32,32,32,1404228.125,"SC"
"11311",1,32,32,32,1406347.25,"SC"
"11312",1,32,32,32,1409437.75,"SC"
"11313",1,32,32,32,1428964.75,"SC"
"11314",1,32,32,32,1392340.375,"SC"
"11315",1,32,32,32,1372329.25,"SC"
"11316",1,32,32,32,1393270.375,"SC"
"11317",1,32,32,32,1451943.375,"SC"
"11318",1,32,32,32,1399663.625,"SC"
"11319",1,32,32,32,1391798,"SC"
"11320",1,32,32,32,1355830.125,"SC"
"11321",1,32,32,32,1420365.875,"SC"
"11322",1,32,32,32,1399154.875,"SC"
"11323",1,32,32,32,1398083.75,"SC"
"11324",1,32,32,32,1404466.625,"SC"
"11325",1,32,32,32,1384471.75,"SC"
"11326",1,32,32,32,1455113.375,"SC"
"11327",1,32,32,32,1407676.75,"SC"
"11608",1,32,32,32,1379348.125,"SC"
"11609",1,32,32,32,1400934.75,"SC"
"11610",1,32,32,32,1383425.25,"SC"
"11611",1,32,32,32,1440014.25,"SC"
"11612",1,32,32,32,1386890.5,"SC"
"11613",1,32,32,32,1449665.75,"SC"
"11614",1,32,32,32,1442831,"SC"
"11615",1,32,32,32,1410790.75,"SC"
"11616",1,32,32,32,1355232.125,"SC"
"11617",1,32,32,32,1545002,"SC"
"11618",1,32,32,32,1491701.25,"SC"
"11619",1,32,32,32,1453613.5,"SC"
"11620",1,32,32,32,1511795.5,"SC"
"11621",1,32,32,32,1405343,"SC"
"11622",1,32,32,32,1444759,"SC"
"11623",1,32,32,32,1412756,"SC"
"11624",1,32,32,32,1492606.625,"SC"
"11625",1,32,32,32,1420949.875,"SC"
"11626",1,32,32,32,1789011.25,"SC"
"11627",1,32,32,32,1493498.75,"SC"
"11628",1,32,32,32,1390228,"SC"
"11629",1,32,32,32,1421918,"SC"
"11630",1,32,32,32,1426557,"SC"
"11631",1,32,32,32,1408241.875,"SC"
"11632",1,32,32,32,1311075.375,"SC"
"11633",1,32,32,32,1323449.75,"SC"
"11634",1,32,32,32,1256222.625,"SC"
"11635",1,32,32,32,1295838.125,"SC"
"11636",1,32,32,32,1287993.125,"SC"
"11637",1,32,32,32,1377116.75,"SC"
"11638",1,32,32,32,1415021.375,"SC"
"11639",1,32,32,32,1461991.75,"SC"
"11640",1,32,32,32,1423271,"SC"
"11641",1,32,32,32,1497369.75,"SC"
"11642",1,32,32,32,1389058.375,"SC"
"11643",1,32,32,32,1395400.5,"SC"
"11644",1,32,32,32,1379106.375,"SC"
"11645",1,32,32,32,1432478.125,"SC"
"11646",1,32,32,32,1412285.625,"SC"
"12129",16,256,0,256,0,"FP"
"12130",16,256,0,256,0,"FP"
"12131",16,256,0,256,0,"FP"
"12132",16,256,0,256,0,"FP"
"12133",16,256,256,256,0,"FP"
"12134",16,256,0,256,0,"FP"
"12135",16,256,0,256,0,"FP"
"12136",16,256,256,256,0,"FP"
"12137",16,256,0,256,0,"FP"
"12138",16,256,0,256,0,"FP"
"12139",16,256,256,256,0,"FP"
"12140",16,256,0,256,0,"FP"
"12141",16,256,0,256,0,"FP"
"12142",16,256,0,256,0,"FP"
"12143",16,256,0,256,0,"FP"
"12144",16,0,0,256,0,"FP"
"12145",16,256,256,256,0,"FP"
"12146",16,256,0,256,0,"FP"
"12147",16,256,0,256,0,"FP"
"12148",16,256,0,256,0,"FP"
"12149",16,256,256,256,0,"FP"
"12150",16,256,0,256,0,"FP"
"12151",16,256,256,256,0,"FP"
"12152",16,256,256,256,0,"FP"
"12153",16,256,0,256,0,"FP"
"12154",16,256,256,256,0,"FP"
"12155",16,256,0,256,0,"FP"
"12156",16,256,0,256,0,"FP"
"12157",16,256,256,256,0,"FP"
"12158",16,256,0,256,0,"FP"
"12159",16,256,0,256,0,"FP"
"12160",16,256,0,256,0,"FP"
"12161",16,256,0,256,0,"FP"
"12162",16,256,256,256,0,"FP"
"12163",16,256,256,256,0,"FP"
"12164",16,256,0,256,0,"FP"
"12165",16,256,256,256,0,"FP"
"12166",16,256,0,256,0,"FP"
"12167",16,256,0,256,0,"FP"
"12168",16,256,0,256,0,"FP"
"13061",16,256,0,256,0,"FP"
"13062",16,256,0,256,0,"FP"
"13063",16,128,0,256,0,"FP"
"13064",16,256,0,256,0,"FP"
"13065",16,256,0,256,0,"FP"
"13066",16,256,0,256,0,"FP"
"13067",16,256,0,256,0,"FP"
"13068",16,256,0,256,0,"FP"
"13069",16,128,0,256,0,"FP"
"13070",16,0,0,256,0,"FP"
"13071",16,256,0,256,0,"FP"
"13072",16,128,0,256,0,"FP"
"13073",16,256,0,256,0,"FP"
"13074",16,256,0,256,0,"FP"
"13075",16,128,0,256,0,"FP"
"13076",16,256,0,256,0,"FP"
"13077",16,0,0,256,0,"FP"
"13078",16,0,0,256,0,"FP"
"13079",16,256,0,256,0,"FP"
"13080",16,128,0,256,0,"FP"
"13081",16,128,0,256,0,"FP"
"13082",16,256,0,256,0,"FP"
"13083",16,256,0,256,0,"FP"
"13084",16,0,0,256,0,"FP"
"13085",16,0,0,256,0,"FP"
"13086",16,256,0,256,0,"FP"
"13087",16,256,0,256,0,"FP"
"13088",16,256,0,256,0,"FP"
"13089",16,128,0,256,0,"FP"
"13090",16,256,0,256,0,"FP"
"13091",16,256,0,256,0,"FP"
"13092",16,256,0,256,0,"FP"
"13093",16,0,0,256,0,"FP"
"13094",16,256,0,256,0,"FP"
"13095",16,256,0,256,0,"FP"
"13096",16,256,0,256,0,"FP"
"13097",16,256,0,256,0,"FP"
"13098",16,0,0,256,0,"FP"
"13099",16,256,0,256,0,"FP"
"13100",16,256,0,256,0,"FP"
"13805",64,32,32,32,0,"FP"
"13806",64,32,32,32,0,"FP"
"13807",64,32,32,32,0,"FP"
"13808",64,32,32,32,0,"FP"
"13809",64,32,32,32,0,"FP"
"13810",64,32,32,32,0,"FP"
"13811",64,32,32,32,0,"FP"
"13812",64,32,32,32,0,"FP"
"13813",64,32,32,32,0,"FP"
"13814",64,32,32,32,0,"FP"
"13815",64,32,32,32,0,"FP"
"13816",64,32,32,32,0,"FP"
"13817",64,32,32,32,0,"FP"
"13818",64,32,32,32,0,"FP"
"13819",64,32,32,32,0,"FP"
"13820",64,32,32,32,0,"FP"
"13821",64,32,32,32,0,"FP"
"13822",64,32,32,32,0,"FP"
"13823",64,32,0,32,0,"FP"
"13824",64,32,32,32,0,"FP"
"13825",64,32,32,32,0,"FP"
"13826",64,32,32,32,0,"FP"
"13827",64,32,32,32,0,"FP"
"13828",64,32,32,32,0,"FP"
"13829",64,32,32,32,0,"FP"
"13830",64,32,32,32,0,"FP"
"13831",64,32,32,32,0,"FP"
"13832",64,32,32,32,0,"FP"
"13833",64,32,32,32,0,"FP"
"13834",64,32,32,32,0,"FP"
"13835",64,32,32,32,0,"FP"
"13836",64,32,32,32,0,"FP"
"13837",64,32,32,32,0,"FP"
"13838",64,32,32,32,0,"FP"
"13839",64,32,32,32,0,"FP"
"13840",64,32,32,32,0,"FP"
"13841",64,32,32,32,0,"FP"
"13842",64,32,32,32,0,"FP"
"13843",64,32,32,32,0,"FP"
"14498",64,32,32,32,0,"FP"
"14499",64,32,32,32,0,"FP"
"14500",64,32,32,32,0,"FP"
"14501",64,32,0,32,0,"FP"
"14502",64,32,32,32,0,"FP"
"14503",64,32,32,32,0,"FP"
"14504",64,32,32,32,0,"FP"
"14505",64,32,32,32,0,"FP"
"14506",64,32,0,32,0,"FP"
"14507",64,32,32,32,0,"FP"
"14508",64,32,32,32,0,"FP"
"14509",64,32,0,32,0,"FP"
"14510",64,32,32,32,0,"FP"
"14511",64,32,0,32,0,"FP"
"14512",64,32,0,32,0,"FP"
"14513",64,32,0,32,0,"FP"
"14514",64,32,0,32,0,"FP"
"14515",64,32,0,32,0,"FP"
"14516",64,0,0,32,0,"FP"
"14517",64,0,0,32,0,"FP"
"14518",64,32,32,32,0,"FP"
"14519",64,32,0,32,0,"FP"
"14520",64,32,0,32,0,"FP"
"14521",64,32,0,32,0,"FP"
"14522",64,32,32,32,0,"FP"
"14523",64,32,32,32,0,"FP"
"14524",64,32,0,32,0,"FP"
"14525",64,32,0,32,0,"FP"
"14526",64,32,0,32,0,"FP"
"14527",64,32,32,32,0,"FP"
"14528",64,32,0,32,0,"FP"
"14529",64,32,32,32,0,"FP"
"14530",64,32,32,32,0,"FP"
"14531",64,32,0,32,0,"FP"
"14532",64,32,32,32,0,"FP"
"14533",64,32,32,32,0,"FP"
"14534",64,32,32,32,0,"FP"
"14535",64,32,32,32,0,"FP"
"14536",64,32,0,32,0,"FP"
"15197",128,256,0,256,0,"FP"
"15198",128,256,0,256,0,"FP"
"15199",128,256,0,256,0,"FP"
"15200",128,256,0,256,0,"FP"
"15201",128,256,0,256,0,"FP"
"15202",128,256,0,256,0,"FP"
"15203",128,256,0,256,0,"FP"
"15204",128,256,256,256,0,"FP"
"15205",128,256,0,256,0,"FP"
"15206",128,256,0,256,0,"FP"
"15207",128,256,0,256,0,"FP"
"15208",128,256,0,256,0,"FP"
"15209",128,256,0,256,0,"FP"
"15210",128,256,0,256,0,"FP"
"15211",128,256,0,256,0,"FP"
"15212",128,256,0,256,0,"FP"
"15213",128,256,0,256,0,"FP"
"15214",128,256,0,256,0,"FP"
"15215",128,0,0,256,0,"FP"
"15216",128,256,256,256,0,"FP"
"15217",128,256,256,256,0,"FP"
"15218",128,256,0,256,0,"FP"
"15219",128,256,256,256,0,"FP"
"15220",128,256,0,256,0,"FP"
"15221",128,256,0,256,0,"FP"
"15222",128,256,0,256,0,"FP"
"15223",128,256,0,256,0,"FP"
"15224",128,256,0,256,0,"FP"
"15225",128,256,0,256,0,"FP"
"15226",128,256,0,256,0,"FP"
"15227",128,256,256,256,0,"FP"
"15228",128,256,0,256,0,"FP"
"15229",128,256,256,256,0,"FP"
"15230",128,256,0,256,0,"FP"
"15231",128,256,0,256,0,"FP"
"15232",128,256,0,256,0,"FP"
"15233",128,256,0,256,0,"FP"
"15234",128,256,0,256,0,"FP"
"15235",128,256,0,256,0,"FP"
"15490",128,0,0,256,0,"FP"
"15491",128,0,0,256,0,"FP"
"15492",128,0,0,256,0,"FP"
"15493",128,0,0,256,0,"FP"
"15494",128,0,0,256,0,"FP"
"15495",128,256,0,256,0,"FP"
"15496",128,0,0,256,0,"FP"
"15497",128,256,0,256,0,"FP"
"15498",128,0,0,256,0,"FP"
"15499",128,256,0,256,0,"FP"
"15500",128,0,0,256,0,"FP"
"15501",128,0,0,256,0,"FP"
"15502",128,0,0,256,0,"FP"
"15503",128,0,0,256,0,"FP"
"15504",128,0,0,256,0,"FP"
"15505",128,0,0,256,0,"FP"
"15506",128,0,0,256,0,"FP"
"15507",128,0,0,256,0,"FP"
"15508",128,0,0,256,0,"FP"
"15509",128,0,0,256,0,"FP"
"15510",100,256,0,256,0,"FP"
"15514",125,0,0,256,0,"FP"
"15515",128,0,0,256,0,"FP"
"15516",128,0,0,256,0,"FP"
"15517",128,0,0,256,0,"FP"
"15518",128,0,0,256,0,"FP"
"15520",128,256,0,256,0,"FP"
"15522",128,256,0,256,0,"FP"
"15523",128,0,0,256,0,"FP"
"15524",128,256,0,256,0,"FP"
"15525",128,0,0,256,0,"FP"
"15526",128,0,0,256,0,"FP"
"15527",128,0,0,256,0,"FP"
"15528",128,0,0,256,0,"FP"
"15828",1,32,32,32,1390513.25,"SC"
